time	V(n003)	V(n006)
6.367691641133689e-006	2.953224e+000	6.330301e+000
6.375504141133690e-006	2.736351e+000	6.076536e+000
6.383316641133690e-006	2.524817e+000	5.825652e+000
6.391129141133690e-006	2.318659e+000	5.577827e+000
6.398941641133690e-006	2.117907e+000	5.333234e+000
6.406754141133690e-006	1.922583e+000	5.092030e+000
6.422379141133691e-006	1.548271e+000	4.620375e+000
6.438004141133691e-006	1.195761e+000	4.163938e+000
6.445816641133691e-006	1.027665e+000	3.941719e+000
6.453629141133692e-006	8.649869e-001	3.723637e+000
6.461441641133692e-006	7.077045e-001	3.509786e+000
6.469254141133692e-006	5.557891e-001	3.300248e+000
6.477066641133692e-006	4.092072e-001	3.095100e+000
6.484879141133692e-006	2.679204e-001	2.894409e+000
6.492691641133693e-006	1.318855e-001	2.698234e+000
6.500504141133693e-006	1.054971e-003	2.506626e+000
6.508316641133693e-006	-1.246230e-001	2.319632e+000
6.516129141133693e-006	-2.452042e-001	2.137287e+000
6.523941641133693e-006	-3.607482e-001	1.959622e+000
6.531754141133693e-006	-4.713182e-001	1.786661e+000
6.539566641133694e-006	-5.769805e-001	1.618421e+000
6.547379141133694e-006	-6.778047e-001	1.454913e+000
6.555191641133694e-006	-7.738634e-001	1.296142e+000
6.563004141133694e-006	-8.652318e-001	1.142108e+000
6.570816641133694e-006	-9.519877e-001	9.928042e-001
6.578629141133695e-006	-1.034211e+000	8.482192e-001
6.586441641133695e-006	-1.111984e+000	7.083365e-001
6.594254141133695e-006	-1.185392e+000	5.731346e-001
6.602066641133695e-006	-1.254519e+000	4.425876e-001
6.609879141133695e-006	-1.319454e+000	3.166648e-001
6.617691641133696e-006	-1.380286e+000	1.953317e-001
6.625504141133696e-006	-1.437105e+000	7.854947e-002
6.633316641133696e-006	-1.490003e+000	-3.372435e-002
6.641129141133696e-006	-1.539072e+000	-1.415359e-001
6.648941641133696e-006	-1.584406e+000	-2.449346e-001
6.656754141133697e-006	-1.626098e+000	-3.439734e-001
6.664566641133697e-006	-1.664244e+000	-4.387079e-001
6.672379141133697e-006	-1.698938e+000	-5.291968e-001
6.680191641133697e-006	-1.730275e+000	-6.155013e-001
6.688004141133697e-006	-1.758352e+000	-6.976852e-001
6.695816641133697e-006	-1.783264e+000	-7.758146e-001
6.711441641133698e-006	-1.823973e+000	-9.201847e-001
6.727066641133698e-006	-1.853165e+000	-1.049180e+000
6.742691641133699e-006	-1.871595e+000	-1.163396e+000
6.758316641133699e-006	-1.880009e+000	-1.263450e+000
6.781754141133700e-006	-1.875455e+000	-1.388368e+000
6.797379141133700e-006	-1.862015e+000	-1.455820e+000
6.813004141133700e-006	-1.841064e+000	-1.511379e+000
6.828629141133701e-006	-1.813280e+000	-1.555708e+000
6.836441641133701e-006	-1.797031e+000	-1.573869e+000
6.844254141133701e-006	-1.779317e+000	-1.589472e+000
6.852066641133701e-006	-1.760217e+000	-1.602598e+000
6.859879141133701e-006	-1.739809e+000	-1.613331e+000
6.867691641133702e-006	-1.718167e+000	-1.621751e+000
6.875504141133702e-006	-1.695365e+000	-1.627941e+000
6.883316641133702e-006	-1.671476e+000	-1.631980e+000
6.891129141133702e-006	-1.646570e+000	-1.633949e+000
6.898941641133702e-006	-1.620718e+000	-1.633927e+000
6.906754141133703e-006	-1.593986e+000	-1.631992e+000
6.914566641133703e-006	-1.566440e+000	-1.628222e+000
6.922379141133703e-006	-1.538145e+000	-1.622694e+000
6.930191641133703e-006	-1.509163e+000	-1.615483e+000
6.938004141133703e-006	-1.479555e+000	-1.606665e+000
6.945816641133704e-006	-1.449381e+000	-1.596312e+000
6.953629141133704e-006	-1.418699e+000	-1.584498e+000
6.961441641133704e-006	-1.387563e+000	-1.571293e+000
6.969254141133704e-006	-1.356029e+000	-1.556769e+000
6.977066641133704e-006	-1.324149e+000	-1.540993e+000
6.984879141133704e-006	-1.291975e+000	-1.524035e+000
6.992691641133705e-006	-1.259555e+000	-1.505959e+000
7.000504141133705e-006	-1.226936e+000	-1.486832e+000
7.008316641133705e-006	-1.194166e+000	-1.466717e+000
7.016129141133705e-006	-1.161289e+000	-1.445677e+000
7.031754141133706e-006	-1.095380e+000	-1.401064e+000
7.047379141133706e-006	-1.029533e+000	-1.353465e+000
7.063004141133706e-006	-9.640454e-001	-1.303328e+000
7.078629141133707e-006	-8.991899e-001	-1.251081e+000
7.094254141133707e-006	-8.352154e-001	-1.197125e+000
7.109879141133708e-006	-7.723478e-001	-1.141841e+000
7.117691641133708e-006	-7.413933e-001	-1.113813e+000
7.125504141133708e-006	-7.107899e-001	-1.085585e+000
7.133316641133708e-006	-6.805598e-001	-1.057197e+000
7.141129141133708e-006	-6.507234e-001	-1.028689e+000
7.148941641133708e-006	-6.213003e-001	-1.000100e+000
7.156754141133709e-006	-5.923087e-001	-9.714662e-001
7.164566641133709e-006	-5.637655e-001	-9.428223e-001
7.172379141133709e-006	-5.356864e-001	-9.142027e-001
7.180191641133709e-006	-5.080862e-001	-8.856398e-001
7.188004141133709e-006	-4.809782e-001	-8.571650e-001
7.195816641133710e-006	-4.543748e-001	-8.288080e-001
7.203629141133710e-006	-4.282872e-001	-8.005975e-001
7.211441641133710e-006	-4.027257e-001	-7.725607e-001
7.219254141133710e-006	-3.776996e-001	-7.447236e-001
7.227066641133710e-006	-3.532169e-001	-7.171109e-001
7.234879141133711e-006	-3.292851e-001	-6.897463e-001
7.242691641133711e-006	-3.059103e-001	-6.626517e-001
7.250504141133711e-006	-2.830982e-001	-6.358485e-001
7.258316641133711e-006	-2.608531e-001	-6.093565e-001
7.266129141133711e-006	-2.391788e-001	-5.831945e-001
7.273941641133712e-006	-2.180783e-001	-5.573801e-001
7.281754141133712e-006	-1.975535e-001	-5.319299e-001
7.297379141133712e-006	-1.582362e-001	-4.821826e-001
7.313004141133712e-006	-1.212291e-001	-4.340640e-001
7.320816641133713e-006	-1.035896e-001	-4.106457e-001
7.328629141133713e-006	-8.652365e-002	-3.876690e-001
7.336441641133713e-006	-7.002866e-002	-3.651435e-001
7.344254141133713e-006	-5.410144e-002	-3.430777e-001
7.352066641133713e-006	-3.873828e-002	-3.214793e-001
7.359879141133714e-006	-2.393496e-002	-3.003553e-001
7.367691641133714e-006	-9.686752e-003	-2.797117e-001
7.375504141133714e-006	4.011523e-003	-2.595537e-001
7.383316641133714e-006	1.716549e-002	-2.398858e-001
7.391129141133714e-006	2.978117e-002	-2.207118e-001
7.398941641133715e-006	4.186501e-002	-2.020346e-001
7.406754141133715e-006	5.342381e-002	-1.838565e-001
7.414566641133715e-006	6.446470e-002	-1.661793e-001
7.422379141133715e-006	7.499518e-002	-1.490037e-001
7.430191641133715e-006	8.502299e-002	-1.323303e-001
7.438004141133715e-006	9.455621e-002	-1.161587e-001
7.445816641133716e-006	1.036032e-001	-1.004882e-001
7.453629141133716e-006	1.121724e-001	-8.531722e-002
7.461441641133716e-006	1.202727e-001	-7.064399e-002
7.469254141133716e-006	1.279130e-001	-5.646605e-002
7.477066641133716e-006	1.351026e-001	-4.278050e-002
7.484879141133717e-006	1.418508e-001	-2.958395e-002
7.492691641133717e-006	1.481670e-001	-1.687261e-002
7.500504141133717e-006	1.540608e-001	-4.642246e-003
7.508316641133717e-006	1.595421e-001	7.111765e-003
7.516129141133717e-006	1.646206e-001	1.839442e-002
7.523941641133718e-006	1.693062e-001	2.921108e-002
7.531754141133718e-006	1.736090e-001	3.956743e-002
7.539566641133718e-006	1.775390e-001	4.946948e-002
7.547379141133718e-006	1.811063e-001	5.892352e-002
7.555191641133718e-006	1.843209e-001	6.793614e-002
7.563004141133719e-006	1.871931e-001	7.651416e-002
7.578629141133719e-006	1.919504e-001	9.239495e-002
7.594254141133719e-006	1.954591e-001	1.066250e-001
7.609879141133720e-006	1.977995e-001	1.192666e-001
7.625504141133720e-006	1.990511e-001	1.303842e-001
7.641129141133719e-006	1.992922e-001	1.400447e-001
7.664566641133717e-006	1.979271e-001	1.519525e-001
7.680191641133715e-006	1.959750e-001	1.582706e-001
7.695816641133714e-006	1.932740e-001	1.633741e-001
7.711441641133713e-006	1.898943e-001	1.673335e-001
7.719254141133712e-006	1.879713e-001	1.689060e-001
7.727066641133712e-006	1.859038e-001	1.702188e-001
7.734879141133711e-006	1.837002e-001	1.712805e-001
7.742691641133710e-006	1.813682e-001	1.720999e-001
7.750504141133710e-006	1.789157e-001	1.726854e-001
7.758316641133709e-006	1.763502e-001	1.730456e-001
7.766129141133708e-006	1.736793e-001	1.731890e-001
7.773941641133708e-006	1.709102e-001	1.731239e-001
7.781754141133707e-006	1.680501e-001	1.728586e-001
7.789566641133706e-006	1.651058e-001	1.724013e-001
7.797379141133706e-006	1.620841e-001	1.717601e-001
7.805191641133705e-006	1.589916e-001	1.709431e-001
7.813004141133704e-006	1.558348e-001	1.699581e-001
7.820816641133704e-006	1.526199e-001	1.688128e-001
7.828629141133703e-006	1.493528e-001	1.675149e-001
7.836441641133702e-006	1.460395e-001	1.660720e-001
7.844254141133702e-006	1.426858e-001	1.644914e-001
7.852066641133701e-006	1.392970e-001	1.627805e-001
7.859879141133700e-006	1.358786e-001	1.609463e-001
7.867691641133700e-006	1.324358e-001	1.589959e-001
7.875504141133699e-006	1.289734e-001	1.569362e-001
7.883316641133698e-006	1.254965e-001	1.547737e-001
7.891129141133698e-006	1.220095e-001	1.525153e-001
7.906754141133696e-006	1.150233e-001	1.477356e-001
7.922379141133695e-006	1.080486e-001	1.426469e-001
7.938004141133694e-006	1.011165e-001	1.372964e-001
7.953629141133692e-006	9.425567e-002	1.317288e-001
7.969254141133691e-006	8.749201e-002	1.259865e-001
7.977066641133690e-006	8.415408e-002	1.230624e-001
7.984879141133690e-006	8.084908e-002	1.201093e-001
7.992691641133689e-006	7.757896e-002	1.171322e-001
8.000000000000000e-006	7.454533e-002	1.143325e-001
